net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
310.08797277564435,132.5162276818993,18.413076832351493,80.55555555555556,10.163116285512055,1.8145671788988302,36,-121.51219430639253,7,22,3,100,18
282.2711139584664,120.62868117883178,51.06546785547278,60.3448275862069,9.42353072435906,1.942607779573487,58,-45.1904138359336,7,22,4,10,12
411.13038049059884,175.69674379940122,15.592151404246819,70.73170731707317,13.302689735867279,2.8551048609825327,41,-44.43948265840714,7,22,4,10,15
319.09149731612797,136.36388774193503,26.71765397208056,70.0,8.382624272308217,1.9488092386043183,40,-75.8287714730831,7,22,4,10,18
295.6800189731209,126.3589824671457,42.92340115924805,70.17543859649122,9.232186325368128,1.845433594553929,57,-98.62948117071005,7,22,4,12,12
393.6173339740651,168.2125358863526,15.115399320825784,70.73170731707317,12.928102485764125,2.82785391501268,41,-43.709009794928924,7,22,4,12,15
287.41932409275785,122.82877097981104,27.08746210784181,72.97297297297297,7.894526176403357,1.8202859482494032,37,-129.0928476277439,7,22,4,12,18
1112.4185993052085,475.39256380564467,14.97857694968386,81.66666666666667,35.199075742855705,7.380401385795806,60,-54.236812751500935,7,22,4,100,12
488.8548344589591,208.91232241835857,15.115399320825784,76.31578947368422,14.40691230496647,4.236522415315248,38,-49.79598638377993,7,22,4,100,15
286.9898254117653,122.64522453494244,34.14660786426937,78.94736842105263,7.876191749209729,1.7419669079657842,38,-129.0928476277439,7,22,4,100,18
237.02225604310567,101.29156241158361,8.538201544879003,71.875,11.09703551713027,3.5679737284031234,32,-25.48386078685262,8,15,3,10,12
165.3888133041181,70.6789800444949,33.902205870609805,75.0,7.9532296763300305,1.5773499212119102,36,-71.62162996700246,8,15,3,10,15
51.134189000073654,21.852217521398998,28.502559531110844,57.57575757575758,3.7022808552060575,1.2291458297817563,33,-48.76671811708085,8,15,3,10,18
